ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays
Great Basin NP,GRBA,National Park,Pacific West,NV,1986,November,853,72,1813,72,,,0,0,0,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1986,December,366,116,783,116,,,0,0,0,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1987,January,285,138,587,138,,,0,0,0,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1987,February,452,93,1007,93,,,6,2,0,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1987,March,859,112,2763,112,,,36,43,8,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1987,April,3399,93,10888,93,,,138,220,9,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1987,May,7919,125,46838,125,,,1162,1540,19,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1987,June,9392,131,80900,131,,,2707,2496,36,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1987,July,11793,184,107557,184,,,3392,3570,100,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1987,August,13465,189,127111,189,,,4329,4056,89,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1987,September,9032,132,123253,132,,,3146,2666,45,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1987,October,5105,117,66928,117,,,1397,1561,5,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1987,November,1379,80,10805,80,,,126,263,4,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1987,December,452,108,2640,108,,,18,21,30,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1988,January,224,76,1244,76,,,11,25,0,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1988,February,788,89,4394,89,,,6,23,18,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1988,March,1926,148,11962,148,,,126,165,64,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1988,April,5047,169,33868,169,,,501,599,20,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1988,May,7904,211,87943,211,,,1736,1925,40,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1988,June,12192,193,159304,193,,,3329,3672,37,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1988,July,15921,161,238140,161,,,5523,5142,167,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1988,August,14061,138,214277,138,,,4991,4725,91,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1988,September,8760,146,136450,146,,,3143,3049,76,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1988,October,5205,108,78515,108,,,1540,2027,22,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1988,November,1134,73,11222,73,,,189,266,0,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1988,December,397,57,1547,57,,,4,21,1,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1989,January,368,54,1792,54,,,7,32,4,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1989,February,321,54,1925,54,,,7,28,6,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1989,March,3013,126,18479,126,,,172,392,9,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1989,April,3964,158,41470,158,,,711,963,31,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1989,May,7694,294,108998,294,,,2405,2440,58,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1989,June,11717,155,172076,155,,,4151,3560,93,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1989,July,16086,242,236600,242,,,5982,4687,81,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1989,August,12436,202,179897,202,,,4981,3059,92,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1989,September,8510,165,145201,165,,,3539,3213,69,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1989,October,4134,199,59298,199,,,1078,1558,37,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1989,November,1302,61,9872,61,,,133,221,0,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1989,December,714,138,3079,138,,,39,25,0,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1990,January,367,127,2861,127,,,35,56,10,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1990,February,333,103,2442,103,,,28,39,14,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1990,March,1510,92,10190,92,,,193,109,29,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1990,April,5818,86,50229,86,,,760,1145,14,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1990,May,7353,106,120479,106,,,3325,2230,45,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1990,June,10965,97,149775,97,,,3717,2940,35,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1990,July,14697,242,229336,242,,,6034,4463,64,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1990,August,12035,258,194957,258,,,5264,3742,44,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1990,September,7506,248,128289,248,,,2769,3199,46,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1990,October,2886,187,55558,187,,,1544,1089,25,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1990,November,1065,88,15545,88,,,567,116,18,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1990,December,491,148,3128,148,,,35,60,4,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1991,January,328,123,1904,123,,,35,11,8,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1991,February,723,102,3328,102,,,32,35,7,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1991,March,2793,117,14301,117,,,109,259,6,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1991,April,2712,121,19913,121,,,294,389,14,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1991,May,6566,136,72379,136,,,1288,1750,8,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1991,June,10002,148,124848,148,,,2727,2702,23,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1991,July,13992,131,188552,131,,,4648,3689,57,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1991,August,13738,151,185765,151,,,5096,3122,59,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1991,September,7045,135,103526,135,,,2604,2097,11,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1991,October,4774,121,71971,121,,,1694,1593,8,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1991,November,677,121,4720,121,,,98,42,16,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1991,December,514,132,4672,132,,,63,21,75,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1992,January,445,135,2465,135,,,14,18,29,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1992,February,621,126,2510,126,,,35,11,0,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1992,March,1691,105,10456,105,,,154,158,12,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1992,April,5109,87,52535,87,,,889,1260,9,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1992,May,7713,177,121936,177,,,3087,2471,64,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1992,June,10754,131,150989,131,,,3826,2912,51,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1992,July,15092,211,239061,211,,,6286,4648,101,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1992,August,13375,217,231769,217,,,6209,4613,74,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1992,September,8659,183,158498,183,,,3567,3906,52,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1992,October,4347,89,71976,89,,,1352,1978,25,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1992,November,996,85,6333,85,,,95,91,13,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1992,December,342,155,3484,155,,,77,60,4,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1993,January,1001,147,3841,147,,,21,53,8,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1993,February,754,68,3048,68,,,14,7,26,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1993,March,7343,215,22502,215,,,84,172,47,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1993,April,6399,227,47198,227,,,574,872,36,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1993,May,8411,244,116597,244,,,2342,2394,41,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1993,June,13754,336,210121,336,,,5611,3385,100,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1993,July,19438,355,309769,355,,,8218,5264,73,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1993,August,17485,183,249799,183,,,6349,4232,99,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1993,September,11160,169,178203,169,,,3798,4011,77,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1993,October,3704,129,65582,129,,,1292,1523,14,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1993,November,1525,25,8021,25,,,112,70,8,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1993,December,941,54,3576,54,,,46,11,0,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1994,January,957,81,3879,81,,,56,7,2,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1994,February,539,93,3005,93,,,35,21,6,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1994,March,1832,65,12852,65,,,165,158,11,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1994,April,5338,53,40842,53,,,616,578,11,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1994,May,11246,68,92149,68,,,1792,1411,32,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1994,June,14012,67,144765,67,,,3276,2289,54,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1994,July,17012,358,184027,358,,,4736,2275,45,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1994,August,18230,78,173482,78,,,3875,2622,47,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1994,September,11741,63,118650,63,,,2314,2233,41,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1994,October,4954,67,43284,67,,,574,868,10,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1994,November,1394,54,5532,54,,,60,42,2,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1994,December,769,97,3136,97,,,28,14,1,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1995,January,789,94,2846,94,,,21,7,9,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1995,February,1182,179,5291,179,,,28,46,0,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1995,March,2762,220,12581,220,,,116,116,14,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1995,April,4993,261,33202,261,,,322,466,13,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1995,May,17147,205,90004,205,,,1386,1166,19,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1995,June,9816,250,103130,250,,,1736,1988,39,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1995,July,15605,175,209419,175,,,5163,3395,90,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1995,August,14683,159,219146,159,,,5996,3437,62,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1995,September,10412,177,148992,177,,,3329,3101,42,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1995,October,7162,156,58474,156,,,945,1134,15,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1995,November,2722,122,13696,122,,,158,154,34,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1995,December,556,90,2245,90,,,28,18,3,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1996,January,437,60,3529,60,,,35,39,6,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1996,February,1013,68,5768,68,,,63,28,12,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1996,March,2856,60,14642,60,,,112,140,11,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1996,April,6021,59,38106,59,,,336,462,23,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1996,May,16721,67,120574,67,,,1477,1757,17,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1996,June,11647,67,205218,67,,,3903,3080,31,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1996,July,16643,65,272102,65,,,5373,3766,108,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1996,August,15917,60,250049,60,,,5233,3203,34,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1996,September,5682,57,122658,57,,,1995,2240,26,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1996,October,8621,62,74927,62,,,1001,1176,28,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1996,November,559,60,6707,60,,,98,53,15,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1996,December,518,62,2349,62,,,21,4,7,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1997,January,487,57,2735,57,,,25,18,6,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1997,February,801,54,4036,54,,,4,53,4,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1997,March,4390,60,22744,60,,,179,217,10,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1997,April,5997,51,32541,51,,,410,235,13,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1997,May,16712,68,111324,68,,,1201,1684,18,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1997,June,11275,62,209612,62,,,4039,3136,43,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1997,July,17504,60,294419,60,,,6335,3591,106,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1997,August,16422,60,264674,60,,,5425,3497,68,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1997,September,5828,65,118049,65,,,1827,2205,8,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1997,October,9234,60,57573,60,,,602,795,26,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1997,November,1274,60,8148,60,,,102,42,6,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1997,December,836,50,3205,50,,,14,11,0,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1998,January,998,0,3544,0,,,35,0,0,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1998,February,578,5,2626,5,,,35,0,0,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1998,March,644,0,4225,0,,,53,0,0,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1998,April,4667,0,22780,0,,,161,168,0,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1998,May,7550,59,66063,59,,,791,963,6,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1998,June,13181,0,190646,0,,,3171,3031,19,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1998,July,12774,0,202942,0,,,3679,2797,98,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1998,August,15690,0,175950,0,,,2944,2293,91,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1998,September,13587,20,120780,20,,,1806,1645,21,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1998,October,7275,20,53260,20,,,567,749,47,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1998,November,2012,0,9649,0,,,84,70,6,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1998,December,1407,10,5384,10,,,63,4,1,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1999,January,1268,2,5289,2,,,28,35,7,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1999,February,1441,0,5209,0,,,28,7,1,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1999,March,2839,0,18284,0,,,179,175,15,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1999,April,4979,0,30630,0,,,231,343,4,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1999,May,9703,4,85215,4,,,949,1337,13,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1999,June,13824,0,178333,0,,,3066,2531,36,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1999,July,18949,0,269235,0,,,5614,3171,26,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1999,August,15724,0,233912,0,,,4526,3154,69,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1999,September,10059,0,163283,0,,,2660,2790,68,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1999,October,7354,0,54374,0,,,476,865,11,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1999,November,2332,0,12264,0,,,130,77,13,,
Great Basin NP,GRBA,National Park,Pacific West,NV,1999,December,1647,0,7599,0,,,53,70,2,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2000,January,1139,0,7082,0,,,67,32,0,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2000,February,1790,0,7317,0,,,42,11,1,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2000,March,1678,0,12564,0,,,91,81,14,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2000,April,6416,0,56322,0,,,424,637,30,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2000,May,9079,0,165084,0,,,1985,1701,23,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2000,June,13643,0,244452,0,,,5100,3276,38,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2000,July,15393,0,286893,0,,,3745,2212,94,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2000,August,13819,0,301652,0,,,4309,2202,31,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2000,September,7202,0,169226,0,,,2051,1859,32,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2000,October,7626,0,43962,0,,,389,564,17,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2000,November,1654,0,7514,0,,,63,46,8,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2000,December,1606,0,6088,0,,,21,32,6,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2001,January,1381,0,3889,0,,,14,7,2,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2001,February,1359,0,4765,0,,,25,4,14,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2001,March,1857,0,11087,0,,,116,84,2,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2001,April,5155,0,35603,0,,,280,504,18,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2001,May,10171,0,111061,0,,,1719,1586,31,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2001,June,10377,0,317927,0,,,4403,2940,29,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2001,July,15259,0,361301,0,,,5096,2807,23,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2001,August,14365,0,264262,0,,,6465,2702,29,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2001,September,11672,0,172730,0,,,3367,2377,35,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2001,October,6692,0,59705,0,,,830,879,8,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2001,November,2113,0,12493,0,,,119,137,2,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2001,December,1311,0,7219,0,,,46,46,18,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2002,January,1422,54,3873,54,,,11,4,4,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2002,February,1444,51,5427,51,,,21,28,10,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2002,March,2255,67,12149,67,,,133,56,2,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2002,April,5340,61,39213,61,,,385,595,9,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2002,May,9598,48,103999,48,,,1421,1505,7,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2002,June,13537,53,221281,53,,,4337,2825,87,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2002,July,16464,57,268833,57,,,5149,3119,39,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2002,August,15174,60,277739,60,,,6416,2688,23,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2002,September,11710,54,158602,54,,,2825,2247,11,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2002,October,6287,63,44108,63,,,417,662,1,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2002,November,1445,52,7906,52,,,56,63,5,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2002,December,1101,60,4064,60,,,25,18,2,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2003,January,1455,53,5772,53,,,56,25,4,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2003,February,1269,48,4998,48,,,28,25,7,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2003,March,1945,54,13013,54,,,144,140,4,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2003,April,4787,62,29213,62,,,235,340,5,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2003,May,8859,63,88950,63,,,984,1267,37,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2003,June,14603,55,188624,55,,,3504,2328,34,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2003,July,17007,56,296092,56,,,6066,3567,4,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2003,August,15561,49,261045,49,,,5733,2786,12,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2003,September,11135,55,113212,55,,,1698,1621,21,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2003,October,7882,59,52111,59,,,459,728,12,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2003,November,1576,50,7444,50,,,49,74,0,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2003,December,941,57,4564,57,,,35,42,8,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2004,January,1084,58,3509,58,,,11,21,4,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2004,February,1042,51,3413,51,,,4,11,10,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2004,March,2571,60,14834,60,,,91,200,16,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2004,April,5907,58,44652,58,,,364,756,7,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2004,May,9205,53,96506,53,,,1148,1362,4,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2004,June,12825,57,134921,57,,,2352,1376,114,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2004,July,14533,57,219359,57,,,4302,2328,76,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2004,August,12722,55,149843,55,,,2447,1666,81,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2004,September,11214,56,121082,56,,,1950,1659,37,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2004,October,6524,56,46181,56,,,483,711,1,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2004,November,1372,55,6407,55,,,28,70,5,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2004,December,880,54,4213,54,,,53,25,0,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2005,January,1149,53,3819,53,,,18,25,0,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2005,February,1056,52,4271,52,,,25,32,0,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2005,March,3101,58,15927,58,,,119,130,27,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2005,April,3681,56,21363,56,,,144,273,23,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2005,May,8691,55,81118,55,,,1015,1026,13,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2005,June,11532,58,175710,58,,,3007,2181,17,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2005,July,15496,54,266832,54,,,5320,3420,34,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2005,August,13230,59,175370,59,,,3301,2247,60,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2005,September,10136,56,124133,56,,,2013,1817,13,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2005,October,6685,54,43623,54,,,459,595,2,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2005,November,1836,55,9721,55,,,81,98,2,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2005,December,1148,56,5530,56,,,49,49,0,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2006,January,1609,54,5024,54,,,14,39,0,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2006,February,925,52,3471,52,,,14,18,2,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2006,March,1904,52,10237,52,,,95,105,4,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2006,April,5104,53,35606,53,,,501,361,6,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2006,May,8552,61,70291,61,,,812,970,6,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2006,June,14197,63,188848,63,,,2692,2296,48,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2006,July,14661,54,238847,54,,,4568,2667,113,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2006,August,12365,61,174918,61,,,3343,2048,89,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2006,September,9994,53,100553,53,,,1411,1533,32,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2006,October,6361,59,45025,59,,,483,623,3,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2006,November,1810,55,10348,55,,,84,126,1,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2006,December,1042,56,4444,56,,,39,35,0,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2007,January,1427,56,3794,56,,,7,14,2,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2007,February,943,52,3746,52,,,14,18,12,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2007,March,2052,52,13409,52,,,112,161,24,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2007,April,5561,59,40203,59,,,280,658,10,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2007,May,9553,61,94505,61,,,1257,1372,13,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2007,June,15267,63,179107,63,,,2268,2279,75,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2007,July,12986,59,235121,59,,,4498,2587,121,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2007,August,13111,63,197787,63,,,3714,2128,95,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2007,September,11341,52,120113,52,,,1551,1726,56,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2007,October,6212,59,44771,59,,,511,655,2,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2007,November,1982,55,11430,55,,,91,140,10,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2007,December,929,56,4243,56,,,32,42,0,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2008,January,1636,56,4284,56,,,7,18,2,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2008,February,1059,52,3803,52,,,18,21,14,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2008,March,1847,55,13117,55,,,116,154,20,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2008,April,4496,58,22547,58,,,193,252,6,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2008,May,6307,61,53270,61,,,767,546,11,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2008,June,11039,60,160017,60,,,2401,2020,68,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2008,July,12958,63,214768,63,,,4529,1827,211,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2008,August,11618,60,187747,60,,,4214,1456,26,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2008,September,9488,55,99556,55,,,1456,1607,18,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2008,October,5738,61,38649,61,,,424,564,0,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2008,November,1791,53,10663,53,,,88,133,8,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2008,December,1258,56,5302,56,,,35,49,8,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2009,January,1445,58,5445,58,,,28,42,8,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2009,February,1331,55,3952,55,,,18,4,7,,
